x_degree: 2
y_degree: 2
num_x_ctrl_points: 100
num_y_ctrl_points: 100
x_knots: 0.02, 0.02, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99
y_knots: 0.2, 0.2, 0.2, 0.218367, 0.236735, 0.255102, 0.273469, 0.291837, 0.310204, 0.328571, 0.346939, 0.365306, 0.383673, 0.402041, 0.420408, 0.438776, 0.457143, 0.47551, 0.493878, 0.512245, 0.530612, 0.54898, 0.567347, 0.585714, 0.604082, 0.622449, 0.640816, 0.659184, 0.677551, 0.695918, 0.714286, 0.732653, 0.75102, 0.769388, 0.787755, 0.806122, 0.82449, 0.842857, 0.861224, 0.879592, 0.897959, 0.916327, 0.934694, 0.953061, 0.971429, 0.989796, 1.00816, 1.02653, 1.0449, 1.06327, 1.08163, 1.1, 1.11837, 1.13673, 1.1551, 1.17347, 1.19184, 1.2102, 1.22857, 1.24694, 1.26531, 1.28367, 1.30204, 1.32041, 1.33878, 1.35714, 1.37551, 1.39388, 1.41224, 1.43061, 1.44898, 1.46735, 1.48571, 1.50408, 1.52245, 1.54082, 1.55918, 1.57755, 1.59592, 1.61429, 1.63265, 1.65102, 1.66939, 1.68776, 1.70612, 1.72449, 1.74286, 1.76122, 1.77959, 1.79796, 1.81633, 1.83469, 1.85306, 1.87143, 1.8898, 1.90816, 1.92653, 1.9449, 1.96327, 1.98163
coefficients: 
9.82197, -85.103, 72.0582, -63.6275, 58.6111, -0.721554, 24.485, 25.6319, 15.2076, 28.1585, 21.1582, 25.8991, 26.6612, 26.9936, 29.1249, 29.5719, 31.1897, 32.1183, 33.3159, 34.4338, 35.5072, 36.6669, 37.7296, 38.8404, 39.9254, 41.003, 42.0749, 43.1366, 44.1896, 45.2335, 46.268, 47.2928, 48.3082, 49.3122, 50.3095, 51.2947, 52.2637, 53.2404, 54.1904, 55.1303, 56.0585, 56.9748, 57.8791, 58.7711, 59.6507, 60.5176, 61.3717, 62.2129, 63.0409, 63.8556, 64.6569, 65.4445, 66.2183, 66.9782, 67.724, 68.4557, 69.1731, 69.876, 70.5643, 71.238, 71.8969, 72.5409, 73.17, 73.784, 74.3829, 74.9666, 75.5349, 76.0894, 76.6265, 77.1489, 77.6554, 78.1465, 78.622, 79.0818, 79.526, 79.9547, 80.3629, 80.7623, 81.1424, 81.5088, 81.8584, 82.1929, 82.5114, 82.8148, 83.0713, 83.3634, 83.6078, 83.8648, 84.0777, 84.297, 84.4836, 84.6694, 84.8273, 84.9815, 85.1098, 85.2339, 85.3318, 85.4272, 85.4939, 85.5282
-0.929401, 8.05285, -6.81849, 6.02085, -5.65904, 270.545, 175.642, 188.028, 251.995, 211.511, 260.047, 256.087, 269.825, 285.41, 292.887, 307.807, 317.418, 330.021, 341.334, 352.91, 364.588, 375.78, 387.3, 398.498, 409.699, 420.816, 431.84, 442.786, 453.644, 464.412, 475.087, 485.668, 496.15, 506.537, 516.807, 526.979, 537.069, 546.966, 556.822, 566.558, 576.18, 585.684, 595.069, 604.333, 613.473, 622.489, 631.377, 640.137, 648.767, 657.264, 665.628, 673.856, 681.948, 689.901, 697.714, 705.387, 712.916, 720.302, 727.544, 734.639, 741.586, 748.386, 755.036, 761.536, 767.884, 774.081, 780.125, 786.009, 791.748, 797.328, 802.754, 808.024, 813.138, 818.095, 822.894, 827.536, 832.041, 836.357, 840.532, 844.539, 848.393, 852.086, 855.623, 858.999, 862.358, 865.329, 868.288, 870.964, 873.611, 876.004, 878.32, 880.416, 882.413, 884.205, 885.893, 887.379, 888.764, 889.943, 891.035, 891.469
5.95721, -51.6165, 43.7046, -38.5913, 35.5059, 102.101, 189.537, 200.012, 173.297, 221.721, 205.971, 227.95, 237.102, 244.846, 258.352, 266.412, 278.212, 287.765, 298.153, 308.253, 318.178, 328.345, 338.165, 348.103, 357.92, 367.674, 377.369, 386.989, 396.537, 406.011, 415.41, 424.729, 433.97, 443.125, 452.208, 461.199, 470.085, 478.941, 487.656, 496.282, 504.812, 513.246, 521.58, 529.814, 537.946, 545.975, 553.898, 561.714, 569.423, 577.021, 584.509, 591.884, 599.145, 606.291, 613.321, 620.233, 627.027, 633.701, 640.254, 646.685, 652.993, 659.177, 665.237, 671.17, 676.978, 682.658, 688.209, 693.637, 698.93, 704.094, 709.127, 714.03, 718.8, 723.439, 727.946, 732.32, 736.546, 740.66, 744.63, 748.473, 752.178, 755.751, 759.19, 762.496, 765.568, 768.67, 771.536, 774.358, 776.955, 779.489, 781.835, 784.094, 786.181, 788.173, 789.999, 791.729, 793.292, 794.765, 796.064, 796.676
3.15589, -27.3444, 23.153, -20.4441, 18.8049, 65.2103, 111.666, 126.693, 162.725, 142.252, 169.989, 169.283, 178.167, 188.048, 193.532, 203.047, 209.681, 217.934, 225.484, 233.174, 240.916, 248.391, 256.041, 263.512, 270.98, 278.4, 285.765, 293.082, 300.348, 307.561, 314.718, 321.82, 328.862, 335.848, 342.765, 349.623, 356.431, 363.128, 369.797, 376.395, 382.924, 389.383, 395.77, 402.085, 408.326, 414.492, 420.581, 426.593, 432.527, 438.381, 444.154, 449.846, 455.455, 460.981, 466.422, 471.777, 477.047, 482.229, 487.323, 492.328, 497.244, 502.069, 506.804, 511.447, 515.997, 520.455, 524.819, 529.086, 533.263, 537.343, 541.328, 545.217, 549.01, 552.707, 556.306, 559.807, 563.223, 566.524, 569.736, 572.845, 575.858, 578.771, 581.586, 584.301, 586.994, 589.464, 591.913, 594.196, 596.449, 598.552, 600.598, 602.511, 604.357, 606.078, 607.728, 609.254, 610.711, 612.042, 613.311, 613.878
0.454926, -3.94173, 3.33753, -2.94703, 2.69246, 53.1994, 64.6717, 94.7269, 97.7723, 126.088, 116.548, 129.308, 134.486, 138.834, 146.59, 151.13, 157.883, 163.311, 169.237, 174.995, 180.654, 186.461, 192.066, 197.745, 203.357, 208.937, 214.486, 219.995, 225.468, 230.902, 236.296, 241.649, 246.961, 252.228, 257.458, 262.64, 267.765, 272.88, 277.916, 282.906, 287.846, 292.735, 297.573, 302.357, 307.088, 311.764, 316.385, 320.95, 325.458, 329.908, 334.3, 338.632, 342.904, 347.116, 351.266, 355.353, 359.378, 363.34, 367.237, 371.07, 374.838, 378.54, 382.175, 385.744, 389.246, 392.679, 396.045, 399.345, 402.572, 405.731, 408.819, 411.838, 414.787, 417.664, 420.471, 423.207, 425.863, 428.46, 430.978, 433.428, 435.804, 438.11, 440.342, 442.503, 444.532, 446.586, 448.506, 450.408, 452.183, 453.927, 455.565, 457.16, 458.658, 460.106, 461.461, 462.766, 463.978, 465.142, 466.209, 466.723
1.45561, -12.6122, 10.679, -9.42955, 8.67302, 31.2707, 52.818, 60.0423, 77.3526, 80.7209, 98.0071, 96.9956, 102.175, 107.999, 110.989, 116.582, 120.321, 125.105, 129.444, 133.875, 138.343, 142.644, 147.062, 151.369, 155.679, 159.964, 164.217, 168.446, 172.648, 176.82, 180.962, 185.075, 189.155, 193.206, 197.218, 201.199, 205.155, 209.045, 212.925, 216.766, 220.569, 224.335, 228.062, 231.75, 235.398, 239.005, 242.571, 246.095, 249.576, 253.014, 256.409, 259.759, 263.065, 266.325, 269.539, 272.707, 275.828, 278.902, 281.927, 284.905, 287.833, 290.713, 293.543, 296.323, 299.052, 301.731, 304.359, 306.933, 309.459, 311.932, 314.352, 316.721, 319.036, 321.299, 323.508, 325.664, 327.774, 329.819, 331.816, 333.756, 335.643, 337.476, 339.254, 340.978, 342.696, 344.279, 345.859, 347.34, 348.811, 350.194, 351.549, 352.828, 354.072, 355.244, 356.379, 357.444, 358.472, 359.427, 360.351, 360.773
0.634256, -5.49555, 4.65318, -4.10876, 3.77398, 25.9306, 36.6694, 47.5941, 54.3412, 63.6692, 68.6197, 77.7287, 80.76, 83.2133, 88.0723, 90.666, 94.8226, 98.05, 101.628, 105.094, 108.494, 112.002, 115.372, 118.798, 122.181, 125.546, 128.895, 132.22, 135.525, 138.807, 142.067, 145.303, 148.516, 151.703, 154.87, 158.009, 161.114, 164.217, 167.273, 170.302, 173.302, 176.273, 179.215, 182.127, 185.008, 187.857, 190.675, 193.461, 196.214, 198.934, 201.621, 204.273, 206.891, 209.474, 212.022, 214.534, 217.011, 219.45, 221.853, 224.219, 226.547, 228.838, 231.09, 233.304, 235.48, 237.616, 239.713, 241.772, 243.789, 245.767, 247.704, 249.601, 251.458, 253.273, 255.048, 256.781, 258.467, 260.121, 261.729, 263.297, 264.823, 266.307, 267.749, 269.15, 270.467, 271.81, 273.068, 274.323, 275.496, 276.657, 277.752, 278.825, 279.839, 280.826, 281.757, 282.661, 283.508, 284.33, 285.092, 285.463
