x_degree: 2
y_degree: 2
num_x_ctrl_points: 100
num_y_ctrl_points: 100
x_knots: 0.01, 0.01, 0.01, 0.020102, 0.0302041, 0.0403061, 0.0504082, 0.0605102, 0.0706122, 0.0807143, 0.0908163, 0.100918, 0.11102, 0.121122, 0.131224, 0.141327, 0.151429, 0.161531, 0.171633, 0.181735, 0.191837, 0.201939, 0.212041, 0.222143, 0.232245, 0.242347, 0.252449, 0.262551, 0.272653, 0.282755, 0.292857, 0.302959, 0.313061, 0.323163, 0.333265, 0.343367, 0.353469, 0.363571, 0.373673, 0.383776, 0.393878, 0.40398, 0.414082, 0.424184, 0.434286, 0.444388, 0.45449, 0.464592, 0.474694, 0.484796, 0.494898, 0.505, 0.515102, 0.525204, 0.535306, 0.545408, 0.55551, 0.565612, 0.575714, 0.585816, 0.595918, 0.60602, 0.616122, 0.626224, 0.636327, 0.646429, 0.656531, 0.666633, 0.676735, 0.686837, 0.696939, 0.707041, 0.717143, 0.727245, 0.737347, 0.747449, 0.757551, 0.767653, 0.777755, 0.787857, 0.797959, 0.808061, 0.818163, 0.828265, 0.838367, 0.848469, 0.858571, 0.868673, 0.878776, 0.888878, 0.89898, 0.909082, 0.919184, 0.929286, 0.939388, 0.94949, 0.959592, 0.969694, 0.979796, 0.989898
y_knots: 0.01, 0.01, 0.01, 0.020102, 0.0302041, 0.0403061, 0.0504082, 0.0605102, 0.0706122, 0.0807143, 0.0908163, 0.100918, 0.11102, 0.121122, 0.131224, 0.141327, 0.151429, 0.161531, 0.171633, 0.181735, 0.191837, 0.201939, 0.212041, 0.222143, 0.232245, 0.242347, 0.252449, 0.262551, 0.272653, 0.282755, 0.292857, 0.302959, 0.313061, 0.323163, 0.333265, 0.343367, 0.353469, 0.363571, 0.373673, 0.383776, 0.393878, 0.40398, 0.414082, 0.424184, 0.434286, 0.444388, 0.45449, 0.464592, 0.474694, 0.484796, 0.494898, 0.505, 0.515102, 0.525204, 0.535306, 0.545408, 0.55551, 0.565612, 0.575714, 0.585816, 0.595918, 0.60602, 0.616122, 0.626224, 0.636327, 0.646429, 0.656531, 0.666633, 0.676735, 0.686837, 0.696939, 0.707041, 0.717143, 0.727245, 0.737347, 0.747449, 0.757551, 0.767653, 0.777755, 0.787857, 0.797959, 0.808061, 0.818163, 0.828265, 0.838367, 0.848469, 0.858571, 0.868673, 0.878776, 0.888878, 0.89898, 0.909082, 0.919184, 0.929286, 0.939388, 0.94949, 0.959592, 0.969694, 0.979796, 0.989898
coefficients: 
3148.91, 1485.64, 693.616, 394.014, 251.005, 172.347, 124.742, 93.876, 72.7968, 57.8055, 46.7913, 38.4807, 32.0691, 27.0288, 23.0021, 19.74, 17.0649, 14.8475, 12.9918, 11.4257, 10.0937, 8.95314, 7.97034, 7.11869, 6.37685, 5.72761, 5.15694, 4.65334, 4.20727, 3.81084, 3.45739, 3.14137, 2.85804, 2.60338, 2.37397, 2.16684, 1.97947, 1.80964, 1.65546, 1.51525, 1.38756, 1.27111, 1.16477, 1.06755, 0.978578, 0.897066, 0.822323, 0.753731, 0.690736, 0.632844, 0.579611, 0.530636, 0.48556, 0.444057, 0.405834, 0.370624, 0.338185, 0.308297, 0.280761, 0.255395, 0.232031, 0.210517, 0.190714, 0.172495, 0.155741, 0.140346, 0.126209, 0.113239, 0.101352, 0.0904701, 0.0805209, 0.0714378, 0.0631588, 0.0556268, 0.048788, 0.0425934, 0.036996, 0.0319541, 0.0274251, 0.0233755, 0.0197635, 0.0165666, 0.013738, 0.0112717, 0.00910774, 0.00726462, 0.00565906, 0.00434329, 0.00320084, 0.00232553, 0.00155946, 0.00104506, 0.000573181, 0.000347374, 8.51413e-05, 8.34718e-05, -7.04163e-05, 9.3099e-05, -0.000128741, 2.85034e-05
2335.63, 1184.38, 583.486, 342.653, 223.189, 155.682, 114.005, 86.5698, 67.6091, 53.9945, 43.9128, 36.2558, 30.3155, 25.6235, 21.8596, 18.7994, 16.2819, 14.1893, 12.4338, 10.9488, 9.68337, 8.5978, 7.66085, 6.84771, 6.13848, 5.51699, 4.9701, 4.48696, 4.05863, 3.67761, 3.33764, 3.03343, 2.76051, 2.51505, 2.2938, 2.09393, 1.91304, 1.74902, 1.60004, 1.46451, 1.34105, 1.22841, 1.12553, 1.03146, 0.945338, 0.866429, 0.794063, 0.727644, 0.666639, 0.610573, 0.559017, 0.511584, 0.467929, 0.427737, 0.390724, 0.356632, 0.325228, 0.296299, 0.269652, 0.245111, 0.222513, 0.201711, 0.182571, 0.164968, 0.148789, 0.133929, 0.120291, 0.107787, 0.0963343, 0.0858579, 0.0762875, 0.067558, 0.0596096, 0.0523859, 0.045836, 0.0399097, 0.0345655, 0.0297551, 0.0254503, 0.0215961, 0.0181881, 0.015147, 0.0125139, 0.0101561, 0.00819392, 0.00640116, 0.00501936, 0.00368468, 0.00280138, 0.00182892, 0.00136847, 0.000667972, 0.000565902, 3.77796e-05, 0.000253443, -0.00023898, 0.000302847, -0.000401185, 0.000554778, -0.000122829
1607.16, 864.451, 449.907, 274.575, 183.933, 131.044, 97.556, 75.0582, 59.248, 47.7368, 39.1121, 32.4956, 27.3182, 23.1977, 19.8704, 17.1493, 14.8992, 13.0201, 11.4371, 10.0931, 8.94381, 7.95483, 7.09885, 6.35407, 5.70291, 5.13109, 4.62689, 4.18067, 3.78438, 3.43133, 3.11587, 2.83322, 2.57933, 2.35073, 2.14446, 1.95796, 1.78902, 1.63571, 1.49636, 1.36952, 1.25389, 1.14836, 1.05192, 0.963696, 0.88291, 0.808865, 0.740944, 0.678595, 0.621322, 0.568681, 0.520275, 0.475743, 0.434761, 0.397036, 0.362303, 0.33032, 0.300869, 0.27375, 0.248782, 0.225799, 0.20465, 0.185196, 0.167309, 0.150873, 0.135781, 0.121935, 0.109242, 0.0976201, 0.0869909, 0.077283, 0.0684301, 0.0603709, 0.0530481, 0.0464092, 0.0404043, 0.0349888, 0.0301175, 0.025755, 0.0218561, 0.0183993, 0.0153299, 0.0126515, 0.0102835, 0.00827393, 0.00649079, 0.00505481, 0.00375077, 0.00280315, 0.00188268, 0.00134469, 0.000720063, 0.000519066, 0.000102093, 0.000176469, -0.000138663, 0.000168109, -0.000213213, 0.000282447, -0.000390582, 8.64755e-05
1202.87, 669.482, 361.219, 226.499, 154.905, 112.17, 84.5974, 65.7817, 52.3836, 42.5185, 35.0555, 29.2822, 24.7313, 21.0862, 18.1258, 15.6925, 13.6711, 11.9761, 10.5429, 9.32196, 8.27476, 7.37109, 6.58695, 5.90308, 5.3039, 4.77668, 4.31098, 3.89813, 3.53092, 3.2033, 2.91019, 2.64724, 2.41079, 2.19768, 2.0052, 1.83102, 1.67312, 1.52972, 1.39931, 1.28052, 1.17218, 1.07326, 0.982822, 0.900064, 0.82426, 0.754766, 0.691008, 0.632474, 0.578701, 0.529278, 0.483833, 0.442029, 0.403564, 0.368164, 0.33558, 0.305586, 0.277978, 0.252569, 0.229187, 0.207678, 0.187898, 0.169718, 0.153018, 0.137687, 0.123625, 0.110738, 0.0989413, 0.0881547, 0.0783052, 0.0693253, 0.0611521, 0.0537274, 0.0469973, 0.0409113, 0.0354232, 0.0304884, 0.0260681, 0.0221211, 0.0186176, 0.0155143, 0.0127964, 0.0104086, 0.00836235, 0.0065745, 0.00510054, 0.00380737, 0.00281753, 0.00192337, 0.00133677, 0.000753996, 0.0004945, 0.000138818, 0.000135208, -8.61989e-05, 9.99213e-05, -0.000121256, 0.00015379, -0.000203729, 0.000281726, -6.23746e-05
948.372, 539.466, 298.477, 190.921, 132.658, 97.2969, 74.1538, 58.1655, 46.6595, 38.1093, 31.589, 26.5091, 22.4798, 19.2343, 16.5855, 14.3986, 12.5746, 11.0395, 9.73719, 8.6244, 7.66735, 6.8394, 6.11931, 5.48997, 4.93747, 4.45047, 4.01957, 3.637, 3.29624, 2.99183, 2.71914, 2.47426, 2.25382, 2.05496, 1.8752, 1.7124, 1.56471, 1.43051, 1.30838, 1.19708, 1.09553, 1.00277, 0.917937, 0.840284, 0.76914, 0.703908, 0.644053, 0.589097, 0.538613, 0.492214, 0.449554, 0.410318, 0.374224, 0.341015, 0.310459, 0.282343, 0.256475, 0.232681, 0.210799, 0.190683, 0.1722, 0.155226, 0.139648, 0.125364, 0.112277, 0.100299, 0.0893505, 0.0793553, 0.0702445, 0.061954, 0.0544244, 0.0476006, 0.0414311, 0.0358687, 0.0308683, 0.0263894, 0.0223919, 0.0188422, 0.0157017, 0.0129466, 0.0105341, 0.00845627, 0.00665586, 0.00515253, 0.00385913, 0.00283929, 0.00195693, 0.0013378, 0.000778195, 0.000481787, 0.000161316, 0.000111867, -5.70281e-05, 6.31697e-05, -7.32934e-05, 8.8943e-05, -0.000112807, 0.000149437, -0.000206649, 4.57525e-05
774.434, 447.123, 251.966, 163.632, 115.121, 85.3081, 65.5784, 51.8142, 41.8228, 34.3414, 28.5974, 24.0954, 20.5052, 17.5995, 15.2176, 13.2433, 11.5908, 10.1955, 9.00833, 7.99113, 7.11413, 6.3537, 5.69095, 5.1106, 4.60021, 4.14958, 3.75027, 3.39523, 3.0786, 2.7954, 2.54144, 2.31315, 2.10745, 1.92173, 1.75372, 1.60146, 1.46323, 1.33756, 1.22313, 1.11881, 1.02359, 0.936575, 0.856979, 0.784102, 0.717323, 0.656085, 0.599892, 0.548298, 0.500904, 0.45735, 0.417311, 0.380495, 0.346636, 0.315494, 0.286851, 0.260509, 0.236286, 0.214018, 0.193554, 0.174757, 0.1575, 0.141667, 0.127153, 0.113859, 0.101696, 0.0905797, 0.0804342, 0.0711887, 0.0627775, 0.05514, 0.0482198, 0.0419645, 0.0363256, 0.0312578, 0.0267189, 0.0226692, 0.0190728, 0.015893, 0.0131015, 0.0106612, 0.00855423, 0.0067368, 0.00520864, 0.00390859, 0.00286566, 0.00198656, 0.00134418, 0.000796931, 0.000475709, 0.000176103, 9.80344e-05, -3.98598e-05, 4.21581e-05, -4.67297e-05, 5.42187e-05, -6.57955e-05, 8.3449e-05, -0.000110546, 0.000152869, -3.38454e-05
648.494, 378.426, 216.233, 142.102, 100.978, 75.4615, 58.4262, 46.4471, 37.6894, 31.0898, 25.9936, 21.9787, 18.762, 16.1476, 13.9964, 12.207, 10.7044, 9.43212, 8.34667, 7.41438, 6.60878, 5.90882, 5.29759, 4.76143, 4.28913, 3.87151, 3.50093, 3.17103, 2.87645, 2.6127, 2.37595, 2.16292, 1.97082, 1.79724, 1.6401, 1.4976, 1.36816, 1.25042, 1.14317, 1.04535, 0.956033, 0.874389, 0.799691, 0.731287, 0.668598, 0.611108, 0.558354, 0.50992, 0.465432, 0.424556, 0.386988, 0.352452, 0.320702, 0.291511, 0.264675, 0.240008, 0.217339, 0.196515, 0.177393, 0.159843, 0.143747, 0.128995, 0.115488, 0.103132, 0.0918437, 0.0815434, 0.072159, 0.0636235, 0.0558748, 0.0488554, 0.0425119, 0.0367945, 0.0316572, 0.0270569, 0.0229533, 0.0193093, 0.0160888, 0.0132607, 0.0107907, 0.00865552, 0.00681837, 0.00526773, 0.00395718, 0.00289507, 0.00201406, 0.0013539, 0.000812486, 0.000473565, 0.000186526, 8.9513e-05, -2.92242e-05, 2.94797e-05, -3.11886e-05, 3.45707e-05, -4.01111e-05, 4.86756e-05, -6.17356e-05, 8.17822e-05, -0.000113092, 2.50389e-05
