x_degree: 2
y_degree: 2
num_x_ctrl_points: 100
num_y_ctrl_points: 100
x_knots: 0.01, 0.01, 0.01, 0.020102, 0.0302041, 0.0403061, 0.0504082, 0.0605102, 0.0706122, 0.0807143, 0.0908163, 0.100918, 0.11102, 0.121122, 0.131224, 0.141327, 0.151429, 0.161531, 0.171633, 0.181735, 0.191837, 0.201939, 0.212041, 0.222143, 0.232245, 0.242347, 0.252449, 0.262551, 0.272653, 0.282755, 0.292857, 0.302959, 0.313061, 0.323163, 0.333265, 0.343367, 0.353469, 0.363571, 0.373673, 0.383776, 0.393878, 0.40398, 0.414082, 0.424184, 0.434286, 0.444388, 0.45449, 0.464592, 0.474694, 0.484796, 0.494898, 0.505, 0.515102, 0.525204, 0.535306, 0.545408, 0.55551, 0.565612, 0.575714, 0.585816, 0.595918, 0.60602, 0.616122, 0.626224, 0.636327, 0.646429, 0.656531, 0.666633, 0.676735, 0.686837, 0.696939, 0.707041, 0.717143, 0.727245, 0.737347, 0.747449, 0.757551, 0.767653, 0.777755, 0.787857, 0.797959, 0.808061, 0.818163, 0.828265, 0.838367, 0.848469, 0.858571, 0.868673, 0.878776, 0.888878, 0.89898, 0.909082, 0.919184, 0.929286, 0.939388, 0.94949, 0.959592, 0.969694, 0.979796, 0.989898
y_knots: 0.01, 0.01, 0.01, 0.020102, 0.0302041, 0.0403061, 0.0504082, 0.0605102, 0.0706122, 0.0807143, 0.0908163, 0.100918, 0.11102, 0.121122, 0.131224, 0.141327, 0.151429, 0.161531, 0.171633, 0.181735, 0.191837, 0.201939, 0.212041, 0.222143, 0.232245, 0.242347, 0.252449, 0.262551, 0.272653, 0.282755, 0.292857, 0.302959, 0.313061, 0.323163, 0.333265, 0.343367, 0.353469, 0.363571, 0.373673, 0.383776, 0.393878, 0.40398, 0.414082, 0.424184, 0.434286, 0.444388, 0.45449, 0.464592, 0.474694, 0.484796, 0.494898, 0.505, 0.515102, 0.525204, 0.535306, 0.545408, 0.55551, 0.565612, 0.575714, 0.585816, 0.595918, 0.60602, 0.616122, 0.626224, 0.636327, 0.646429, 0.656531, 0.666633, 0.676735, 0.686837, 0.696939, 0.707041, 0.717143, 0.727245, 0.737347, 0.747449, 0.757551, 0.767653, 0.777755, 0.787857, 0.797959, 0.808061, 0.818163, 0.828265, 0.838367, 0.848469, 0.858571, 0.868673, 0.878776, 0.888878, 0.89898, 0.909082, 0.919184, 0.929286, 0.939388, 0.94949, 0.959592, 0.969694, 0.979796, 0.989898
coefficients: 
3207.44, 1521.87, 716.367, 410.456, 263.824, 182.822, 133.577, 101.502, 79.4923, 63.7635, 52.1499, 43.3423, 36.5118, 31.1132, 26.7766, 23.2435, 20.3293, 17.8993, 15.8533, 14.1156, 12.6282, 11.346, 10.2336, 9.26279, 8.41105, 7.66006, 6.99488, 6.4032, 5.87486, 5.40134, 4.97553, 4.59139, 4.24382, 3.92847, 3.64159, 3.37998, 3.14085, 2.9218, 2.72072, 2.53578, 2.36537, 2.20807, 2.06264, 1.92796, 1.80305, 1.68705, 1.57916, 1.4787, 1.38504, 1.29761, 1.21592, 1.1395, 1.06795, 1.00089, 0.937992, 0.878938, 0.823453, 0.771282, 0.722193, 0.675975, 0.632432, 0.591387, 0.552677, 0.516151, 0.481671, 0.449111, 0.418353, 0.389289, 0.361821, 0.335853, 0.311309, 0.28809, 0.266166, 0.24538, 0.22585, 0.207169, 0.189935, 0.172924, 0.158134, 0.142089, 0.130322, 0.114055, 0.106521, 0.0882094, 0.0867996, 0.0640597, 0.0711193, 0.0413568, 0.0592979, 0.0199958, 0.0513091, -0.000526747, 0.0480951, -0.022038, 0.0526875, -0.0492442, 0.0730963, -0.0968868, 0.13398, -0.0296634
2393.71, 1220.33, 606.062, 358.968, 235.909, 166.075, 122.771, 94.1353, 74.2516, 59.9051, 49.2286, 41.0783, 34.7222, 29.6746, 25.603, 22.2738, 19.519, 17.2154, 15.2709, 13.6156, 12.1959, 10.9697, 9.90404, 8.97264, 8.15428, 7.43175, 6.79101, 6.22042, 5.71038, 5.25282, 4.84098, 4.46912, 4.13241, 3.82667, 3.54834, 3.29436, 3.06206, 2.84914, 2.65359, 2.47363, 2.30773, 2.15453, 2.01282, 1.88153, 1.75972, 1.64655, 1.54126, 1.44319, 1.35172, 1.26632, 1.1865, 1.11182, 1.04187, 0.9763, 0.91478, 0.857012, 0.802726, 0.751674, 0.703631, 0.658391, 0.615765, 0.57558, 0.537678, 0.501912, 0.468147, 0.436262, 0.40614, 0.377681, 0.350778, 0.325361, 0.301304, 0.278625, 0.257053, 0.236934, 0.217385, 0.199935, 0.18158, 0.167583, 0.148666, 0.140295, 0.117265, 0.119027, 0.0856322, 0.10504, 0.0520789, 0.0992964, 0.0156382, 0.10191, -0.0237506, 0.112599, -0.0665844, 0.13318, -0.117392, 0.17186, -0.189612, 0.25058, -0.317888, 0.421113, -0.582335, 0.12893
1664.35, 899.852, 472.134, 290.638, 196.454, 141.274, 106.185, 82.5044, 65.7851, 53.5531, 44.3425, 37.2402, 31.6531, 27.1824, 23.552, 20.566, 18.082, 15.995, 14.2258, 12.7139, 11.4126, 10.285, 9.30219, 8.44082, 7.68209, 7.01067, 6.41394, 5.88149, 5.40464, 4.97611, 4.58976, 4.2404, 3.92359, 3.63554, 3.37298, 3.1331, 2.91345, 2.7119, 2.52661, 2.35594, 2.19845, 2.05289, 1.91814, 1.79321, 1.67722, 1.56937, 1.46898, 1.3754, 1.28808, 1.20651, 1.13022, 1.05881, 0.991905, 0.929158, 0.870263, 0.814941, 0.762936, 0.714016, 0.667966, 0.624593, 0.583718, 0.545177, 0.50882, 0.474509, 0.442116, 0.411525, 0.382628, 0.355323, 0.329523, 0.305131, 0.282098, 0.260283, 0.239764, 0.220181, 0.202069, 0.18423, 0.16875, 0.15174, 0.139837, 0.121787, 0.115754, 0.0931528, 0.0972816, 0.0644847, 0.0852372, 0.0347236, 0.0799968, 0.00350309, 0.0813621, -0.0291708, 0.0895446, -0.0647007, 0.107802, -0.108944, 0.146065, -0.177301, 0.224872, -0.297891, 0.411939, -0.091204
1259.17, 704.332, 383.099, 242.31, 167.229, 122.238, 93.0891, 73.1091, 58.8159, 48.241, 40.2011, 33.9493, 28.995, 25.0049, 21.7459, 19.0516, 16.7999, 14.9001, 13.2834, 11.8971, 10.7, 9.65977, 8.75063, 7.95186, 7.24666, 6.62125, 6.06433, 5.56648, 5.11984, 4.71781, 4.3548, 4.02607, 3.72757, 3.45582, 3.20783, 2.981, 2.77309, 2.58212, 2.40638, 2.24436, 2.09473, 1.95633, 1.8281, 1.70914, 1.5986, 1.49577, 1.39998, 1.31065, 1.22724, 1.14929, 1.07635, 1.00805, 0.944021, 0.883953, 0.827553, 0.774558, 0.724725, 0.677836, 0.633688, 0.592098, 0.552896, 0.515928, 0.481051, 0.448135, 0.417059, 0.387711, 0.359989, 0.3338, 0.309052, 0.285674, 0.263569, 0.242718, 0.22295, 0.204428, 0.186651, 0.170432, 0.154113, 0.140552, 0.124667, 0.114888, 0.0974425, 0.0938551, 0.0713903, 0.0780558, 0.0455142, 0.0679517, 0.0192345, 0.0635662, -0.00750622, 0.0647393, -0.0349631, 0.0725082, -0.0655192, 0.0915105, -0.106203, 0.12888, -0.16346, 0.216538, -0.299439, 0.0662963
1003.79, 573.768, 320.011, 206.482, 144.787, 107.205, 82.5094, 65.3748, 52.9875, 43.7385, 36.6501, 31.0991, 26.6725, 23.0874, 20.1446, 17.7005, 15.6496, 13.9128, 12.4297, 11.154, 10.0493, 9.08681, 8.24354, 7.50097, 6.84399, 6.26022, 5.73941, 5.27305, 4.85398, 4.47621, 4.13462, 3.82487, 3.54326, 3.28658, 3.05208, 2.83736, 2.64035, 2.45923, 2.2924, 2.13847, 1.9962, 1.8645, 1.74239, 1.62903, 1.52363, 1.42552, 1.33408, 1.24876, 1.16905, 1.09452, 1.02476, 0.959395, 0.898105, 0.840583, 0.786557, 0.735777, 0.688016, 0.643064, 0.600732, 0.560846, 0.523245, 0.487783, 0.454326, 0.422748, 0.392935, 0.364782, 0.338192, 0.313074, 0.289348, 0.26693, 0.245767, 0.225753, 0.206912, 0.189013, 0.172357, 0.156213, 0.141809, 0.126817, 0.115175, 0.100173, 0.0926131, 0.075472, 0.0745133, 0.051844, 0.0613086, 0.0286155, 0.053191, 0.00555109, 0.050042, -0.017325, 0.052037, -0.0407562, 0.0612732, -0.0679303, 0.078817, -0.095646, 0.121309, -0.160699, 0.222223, -0.0492006
828.972, 480.879, 273.157, 178.943, 127.055, 95.0563, 73.7986, 58.906, 48.0471, 39.8778, 33.5746, 28.6088, 24.6274, 21.3872, 18.7158, 16.4884, 14.6124, 13.0184, 11.6532, 10.4755, 9.45304, 8.56005, 7.77594, 7.08402, 6.47068, 5.92468, 5.43676, 4.99915, 4.60533, 4.24982, 3.92794, 3.6357, 3.36969, 3.12697, 2.90498, 2.70152, 2.51467, 2.34273, 2.18423, 2.03787, 1.90249, 1.77708, 1.66073, 1.55264, 1.45208, 1.35843, 1.27109, 1.18955, 1.11335, 1.04206, 0.975309, 0.912743, 0.854053, 0.798954, 0.747189, 0.69852, 0.652734, 0.609633, 0.569037, 0.530781, 0.494714, 0.460696, 0.428599, 0.398306, 0.369708, 0.342706, 0.317205, 0.293123, 0.270377, 0.248902, 0.228614, 0.209486, 0.191388, 0.174413, 0.158222, 0.143331, 0.128651, 0.116028, 0.102151, 0.0924908, 0.0780905, 0.0729295, 0.0557339, 0.057692, 0.0344011, 0.0470558, 0.0137058, 0.0410422, -0.00636323, 0.039601, -0.0258774, 0.0435654, -0.0460943, 0.0510928, -0.0592811, 0.0719388, -0.0912405, 0.120868, -0.167142, 0.0370055
702.157, 411.64, 237.083, 157.166, 112.718, 85.0507, 66.5116, 53.422, 43.8106, 36.5339, 30.8873, 26.4158, 22.8141, 19.8704, 17.434, 15.3954, 13.6729, 12.2049, 10.9441, 9.85376, 8.90487, 8.07432, 7.34355, 6.69747, 6.12374, 5.61215, 5.15426, 4.74298, 4.37234, 4.03732, 3.73361, 3.45756, 3.206, 2.97623, 2.76588, 2.57291, 2.39553, 2.23218, 2.08147, 1.9422, 1.81329, 1.69379, 1.58285, 1.47973, 1.38374, 1.29429, 1.21084, 1.13289, 1.06, 0.991793, 0.927895, 0.867986, 0.811769, 0.758978, 0.709367, 0.662713, 0.618813, 0.577481, 0.538546, 0.501851, 0.467253, 0.43462, 0.403831, 0.374773, 0.347344, 0.321449, 0.297, 0.273915, 0.252121, 0.231545, 0.212135, 0.193804, 0.176557, 0.160219, 0.144995, 0.130357, 0.11717, 0.103772, 0.0929545, 0.0799474, 0.0724178, 0.0582719, 0.0558058, 0.0381058, 0.0434144, 0.0189703, 0.0353938, 0.000730879, 0.0317187, -0.0164979, 0.0326737, -0.0329598, 0.0348704, -0.0386517, 0.0448462, -0.0544217, 0.0690235, -0.0914365, 0.126443, -0.0279947
